"","SCC","EI.Sector","Short.Name","SCC.Level.One","SCC.Level.Two","SCC.Level.Three","SCC.Level.Four"
"1166","2230001111","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Interstate: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Interstate: Rural Time 1"
"1167","2230001112","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Interstate: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Interstate: Rural Time 2"
"1168","2230001113","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Interstate: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Interstate: Rural Time 3"
"1169","2230001114","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Interstate: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Interstate: Rural Time 4"
"1170","223000111B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Interstate: Brake Wear"
"1171","223000111T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Interstate: Tire Wear"
"1172","223000111X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Interstate: Exhaust"
"1173","2230001130","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Other Principal Arterial: Total"
"1174","2230001131","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Principal Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Principal Arterial: Rural Time 1"
"1175","2230001132","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Principal Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Principal Arterial: Rural Time 2"
"1176","2230001133","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Principal Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Principal Arterial: Rural Time 3"
"1177","2230001134","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Principal Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Principal Arterial: Rural Time 4"
"1178","223000113B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Other Principal Arterial: Brake Wear"
"1179","223000113T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Other Principal Arterial: Tire Wear"
"1180","223000113X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Other Principal Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Other Principal Arterial: Exhaust"
"1181","2230001150","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Minor Arterial: Total"
"1182","2230001151","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Arterial: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Arterial: Rural Time 1"
"1183","2230001152","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Arterial: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Arterial: Rural Time 2"
"1184","2230001153","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Arterial: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Arterial: Rural Time 3"
"1185","2230001154","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Arterial: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Arterial: Rural Time 4"
"1186","223000115B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Minor Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Minor Arterial: Brake Wear"
"1187","223000115T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Minor Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Minor Arterial: Tire Wear"
"1188","223000115X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Minor Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Minor Arterial: Exhaust"
"1189","2230001170","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Major Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Major Collector: Total"
"1190","2230001171","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Major Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Major Collector: Rural Time 1"
"1191","2230001172","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Major Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Major Collector: Rural Time 2"
"1192","2230001173","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Major Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Major Collector: Rural Time 3"
"1193","2230001174","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Major Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Major Collector: Rural Time 4"
"1194","223000117B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Major Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Major Collector: Brake Wear"
"1195","223000117T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Major Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Major Collector: Tire Wear"
"1196","223000117X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Major Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Major Collector: Exhaust"
"1197","2230001190","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Minor Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Minor Collector: Total"
"1198","2230001191","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Collector: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Collector: Rural Time 1"
"1199","2230001192","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Collector: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Collector: Rural Time 2"
"1200","2230001193","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Collector: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Collector: Rural Time 3"
"1201","2230001194","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Collector: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Collector: Rural Time 4"
"1202","223000119B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Minor Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Minor Collector: Brake Wear"
"1203","223000119T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Minor Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Minor Collector: Tire Wear"
"1204","223000119X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Minor Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Minor Collector: Exhaust"
"1205","2230001210","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Local: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Local: Total"
"1206","2230001211","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Local: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Local: Rural Time 1"
"1207","2230001212","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Local: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Local: Rural Time 2"
"1208","2230001213","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Local: Rural Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Local: Rural Time 3"
"1209","2230001214","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Local: Rural Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Local: Rural Time 4"
"1210","223000121B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Local: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Local: Brake Wear"
"1211","223000121T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Local: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Local: Tire Wear"
"1212","223000121X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Rural Local: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Rural Local: Exhaust"
"1213","2230001230","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Interstate: Total"
"1214","2230001231","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Interstate: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Interstate: Urban Time 1"
"1215","2230001232","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Interstate: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Interstate: Urban Time 2"
"1216","2230001233","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Interstate: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Interstate: Urban Time 3"
"1217","2230001234","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Interstate: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Interstate: Urban Time 4"
"1218","223000123B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Interstate: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Interstate: Brake Wear"
"1219","223000123T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Interstate: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Interstate: Tire Wear"
"1220","223000123X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Interstate: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Interstate: Exhaust"
"1221","2230001250","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Other Freeways & Expressways: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Other Freeways and Expressways: Total"
"1222","2230001251","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Freeways & Expressways: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Freeways and Expressways: Urban Time 1"
"1223","2230001252","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Freeways & Expressways: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Freeways and Expressways: Urban Time 2"
"1224","2230001253","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Freeways & Expressways: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Freeways and Expressways: Urban Time 3"
"1225","2230001254","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Freeways & Expressways: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Freeways and Expressways: Urban Time 4"
"1226","223000125B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Other Freeways & Expressways: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Other Freeways and Expressways: Brake Wear"
"1227","223000125T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Other Freeways & Expressways: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Other Freeways and Expressways: Tire Wear"
"1228","223000125X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Other Freeways & Expressways: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Other Freeways and Expressways: Exhaust"
"1229","2230001270","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Other Principal Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Other Principal Arterial: Total"
"1230","2230001271","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Principal Arterial: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Principal Arterial: Urban Time 1"
"1231","2230001272","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Principal Arterial: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Principal Arterial: Urban Time 2"
"1232","2230001273","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Principal Arterial: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Principal Arterial: Urban Time 3"
"1233","2230001274","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Other Principal Arterial: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Other Principal Arterial: Urban Time 4"
"1234","223000127B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Other Principal Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Other Principal Arterial: Brake Wear"
"1235","223000127T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Other Principal Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Other Principal Arterial: Tire Wear"
"1236","223000127X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Other Principal Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Other Principal Arterial: Exhaust"
"1237","2230001290","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Minor Arterial: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Minor Arterial: Total"
"1238","2230001291","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Arterial: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Arterial: Urban Time 1"
"1239","2230001292","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Arterial: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Arterial: Urban Time 2"
"1240","2230001293","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Arterial: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Arterial: Urban Time 3"
"1241","2230001294","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Minor Arterial: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Minor Arterial: Urban Time 4"
"1242","223000129B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Minor Arterial: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Minor Arterial: Brake Wear"
"1243","223000129T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Minor Arterial: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Minor Arterial: Tire Wear"
"1244","223000129X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Minor Arterial: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Minor Arterial: Exhaust"
"1245","2230001310","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Collector: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Collector: Total"
"1246","2230001311","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Collector: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Collector: Urban Time 1"
"1247","2230001312","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Collector: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Collector: Urban Time 2"
"1248","2230001313","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Collector: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Collector: Urban Time 3"
"1249","2230001314","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Collector: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Collector: Urban Time 4"
"1250","223000131B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Collector: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Collector: Brake Wear"
"1251","223000131T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Collector: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Collector: Tire Wear"
"1252","223000131X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Collector: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Collector: Exhaust"
"1253","2230001330","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Local: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Local: Total"
"1254","2230001331","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Local: Urban Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Local: Urban Time 1"
"1255","2230001332","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Local: Urban Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Local: Urban Time 2"
"1256","2230001333","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Local: Urban Time 3","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Local: Urban Time 3"
"1257","2230001334","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Local: Urban Time 4","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Local: Urban Time 4"
"1258","223000133B","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Local: Brake Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Local: Brake Wear"
"1259","223000133T","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Local: Tire Wear","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Local: Tire Wear"
"1260","223000133X","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Urban Local: Exhaust","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Urban Local: Exhaust"
"1261","2230001350","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Parking Area: Rural","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Parking Area: Rural"
"1262","2230001370","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Parking Area: Urban","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Parking Area: Urban"
"1263","2230001390","Mobile - On-Road Gasoline Light Duty Vehicles","Highway Veh - Diesel - Light Duty Vehicles (LDDV) - Parking Area: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Vehicles (LDDV)","Parking Area: Total"
"1264","2230060000","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Total: All Road Types","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Total: All Road Types"
"1265","2230060110","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Rural Interstate: Total","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Rural Interstate: Total"
"1266","2230060111","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Interstate: Rural Time 1","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Interstate: Rural Time 1"
"1267","2230060112","Mobile - On-Road Diesel Light Duty Vehicles","Highway Veh - Diesel - Light Duty Trucks 1 thru 4 (LDDT) - Interstate: Rural Time 2","Mobile Sources","Highway Vehicles - Diesel","Light Duty Diesel Trucks 1 thru 4 (M6) (LDDT)","Interstate: Rural Time 2"
